test_name,left_set,right_set,priority
BLD-PL-Mechanical Equipment-vs-BLD-FF-Pipes & Pipe Fittings,BLD-PL-Mechanical Equipment,BLD-FF-Pipes & Pipe Fittings,A
BLD-PL-Mechanical Equipment-vs-BLD-FF-Plumbing Fixtures,BLD-PL-Mechanical Equipment,BLD-FF-Plumbing Fixtures,B
BLD-PL-Mechanical Equipment-vs-BLD-FF-Sprinklers,BLD-PL-Mechanical Equipment,BLD-FF-Sprinklers,B
BLD-PL-Mechanical Equipment-vs-BLD-ME-Air Terminals,BLD-PL-Mechanical Equipment,BLD-ME-Air Terminals,A
BLD-PL-Mechanical Equipment-vs-BLD-ME-Duct Accessory,BLD-PL-Mechanical Equipment,BLD-ME-Duct Accessory,A
BLD-PL-Mechanical Equipment-vs-BLD-ME-Ducts&Duct Fittings,BLD-PL-Mechanical Equipment,BLD-ME-Ducts&Duct Fittings,A
BLD-PL-Mechanical Equipment-vs-BLD-ME-Flex Ducts,BLD-PL-Mechanical Equipment,BLD-ME-Flex Ducts,C
BLD-PL-Mechanical Equipment-vs-BLD-ME-Flex Pipes,BLD-PL-Mechanical Equipment,BLD-ME-Flex Pipes,C
BLD-PL-Mechanical Equipment-vs-BLD-ME-Mechanical Equipment,BLD-PL-Mechanical Equipment,BLD-ME-Mechanical Equipment,A
BLD-PL-Mechanical Equipment-vs-BLD-ME-Pipe Accessories,BLD-PL-Mechanical Equipment,BLD-ME-Pipe Accessories,A
BLD-PL-Mechanical Equipment-vs-BLD-ME-Pipes&Pipe Fittings,BLD-PL-Mechanical Equipment,BLD-ME-Pipes&Pipe Fittings,A
BLD-PL-Mechanical Equipment-vs-BLD-ME-Plumbing Fixtures,BLD-PL-Mechanical Equipment,BLD-ME-Plumbing Fixtures,B
BLD-PL-Mechanical Equipment-vs-BLD-ST-Columns,BLD-PL-Mechanical Equipment,BLD-ST-Columns,A
BLD-PL-Mechanical Equipment-vs-BLD-ST-Floors,BLD-PL-Mechanical Equipment,BLD-ST-Floors,A
BLD-PL-Mechanical Equipment-vs-BLD-ST-Foundation,BLD-PL-Mechanical Equipment,BLD-ST-Foundation,A
BLD-PL-Mechanical Equipment-vs-BLD-ST-Framing,BLD-PL-Mechanical Equipment,BLD-ST-Framing,A
BLD-PL-Mechanical Equipment-vs-BLD-ST-Stair,BLD-PL-Mechanical Equipment,BLD-ST-Stair,A
BLD-PL-Mechanical Equipment-vs-BLD-ST-Walls,BLD-PL-Mechanical Equipment,BLD-ST-Walls,A
BLD-PL-Pipe Accessories-vs-BLD-AR-Casework,BLD-PL-Pipe Accessories,BLD-AR-Casework,B
BLD-PL-Pipe Accessories-vs-BLD-AR-Ceilings,BLD-PL-Pipe Accessories,BLD-AR-Ceilings,B
BLD-PL-Pipe Accessories-vs-BLD-AR-Columns,BLD-PL-Pipe Accessories,BLD-AR-Columns,B
BLD-PL-Pipe Accessories-vs-BLD-AR-Curtain Mullions,BLD-PL-Pipe Accessories,BLD-AR-Curtain Mullions,B
BLD-PL-Pipe Accessories-vs-BLD-AR-Curtain Panels,BLD-PL-Pipe Accessories,BLD-AR-Curtain Panels,B
BLD-PL-Pipe Accessories-vs-BLD-AR-Doors,BLD-PL-Pipe Accessories,BLD-AR-Doors,A
BLD-PL-Pipe Accessories-vs-BLD-AR-Floors,BLD-PL-Pipe Accessories,BLD-AR-Floors,B
BLD-PL-Pipe Accessories-vs-BLD-AR-Furniture,BLD-PL-Pipe Accessories,BLD-AR-Furniture,B
BLD-PL-Pipe Accessories-vs-BLD-AR-Parking,BLD-PL-Pipe Accessories,BLD-AR-Parking,B
BLD-PL-Pipe Accessories-vs-BLD-AR-Railings,BLD-PL-Pipe Accessories,BLD-AR-Railings,B
BLD-PL-Pipe Accessories-vs-BLD-AR-Ramps,BLD-PL-Pipe Accessories,BLD-AR-Ramps,B
BLD-PL-Pipe Accessories-vs-BLD-AR-Roofs,BLD-PL-Pipe Accessories,BLD-AR-Roofs,B
BLD-PL-Pipe Accessories-vs-BLD-AR-Site,BLD-PL-Pipe Accessories,BLD-AR-Site,B
BLD-PL-Pipe Accessories-vs-BLD-AR-Stairs,BLD-PL-Pipe Accessories,BLD-AR-Stairs,B
BLD-PL-Pipe Accessories-vs-BLD-AR-Walls,BLD-PL-Pipe Accessories,BLD-AR-Walls,B
BLD-PL-Pipe Accessories-vs-BLD-AR-Windows,BLD-PL-Pipe Accessories,BLD-AR-Windows,A
BLD-PL-Pipe Accessories-vs-BLD-FF-Mechanical Equipment,BLD-PL-Pipe Accessories,BLD-FF-Mechanical Equipment,A
BLD-PL-Pipe Accessories-vs-BLD-FF-Pipe Accessories,BLD-PL-Pipe Accessories,BLD-FF-Pipe Accessories,B
BLD-PL-Pipe Accessories-vs-BLD-FF-Pipe Insulations,BLD-PL-Pipe Accessories,BLD-FF-Pipe Insulations,C
BLD-PL-Pipe Accessories-vs-BLD-FF-Pipes & Pipe Fittings,BLD-PL-Pipe Accessories,BLD-FF-Pipes & Pipe Fittings,B
BLD-PL-Pipe Accessories-vs-BLD-FF-Plumbing Fixtures,BLD-PL-Pipe Accessories,BLD-FF-Plumbing Fixtures,B
BLD-PL-Pipe Accessories-vs-BLD-FF-Sprinklers,BLD-PL-Pipe Accessories,BLD-FF-Sprinklers,B
BLD-PL-Pipe Accessories-vs-BLD-ME-Air Terminals,BLD-PL-Pipe Accessories,BLD-ME-Air Terminals,B
BLD-PL-Pipe Accessories-vs-BLD-ME-Duct Accessory,BLD-PL-Pipe Accessories,BLD-ME-Duct Accessory,A
BLD-PL-Pipe Accessories-vs-BLD-ME-Ducts&Duct Fittings,BLD-PL-Pipe Accessories,BLD-ME-Ducts&Duct Fittings,A
BLD-PL-Pipe Accessories-vs-BLD-ME-Flex Ducts,BLD-PL-Pipe Accessories,BLD-ME-Flex Ducts,C
BLD-PL-Pipe Accessories-vs-BLD-ME-Flex Pipes,BLD-PL-Pipe Accessories,BLD-ME-Flex Pipes,C
BLD-PL-Pipe Accessories-vs-BLD-ME-Mechanical Equipment,BLD-PL-Pipe Accessories,BLD-ME-Mechanical Equipment,B
BLD-PL-Pipe Accessories-vs-BLD-ME-Pipe Accessories,BLD-PL-Pipe Accessories,BLD-ME-Pipe Accessories,B
BLD-PL-Pipe Accessories-vs-BLD-ME-Pipes&Pipe Fittings,BLD-PL-Pipe Accessories,BLD-ME-Pipes&Pipe Fittings,B
BLD-PL-Pipe Accessories-vs-BLD-ME-Plumbing Fixtures,BLD-PL-Pipe Accessories,BLD-ME-Plumbing Fixtures,B
BLD-PL-Pipe Accessories-vs-BLD-PL-Mechanical Equipment,BLD-PL-Pipe Accessories,BLD-PL-Mechanical Equipment,A
BLD-PL-Pipe Accessories-vs-BLD-PL-Pipes & Pipe Fittings,BLD-PL-Pipe Accessories,BLD-PL-Pipes & Pipe Fittings,B
BLD-PL-Pipe Accessories-vs-BLD-ST-Columns,BLD-PL-Pipe Accessories,BLD-ST-Columns,A
BLD-PL-Pipe Accessories-vs-BLD-ST-Floors,BLD-PL-Pipe Accessories,BLD-ST-Floors,A
BLD-PL-Pipe Accessories-vs-BLD-ST-Foundation,BLD-PL-Pipe Accessories,BLD-ST-Foundation,A
BLD-PL-Pipe Accessories-vs-BLD-ST-Framing,BLD-PL-Pipe Accessories,BLD-ST-Framing,A
BLD-PL-Pipe Accessories-vs-BLD-ST-Stair,BLD-PL-Pipe Accessories,BLD-ST-Stair,A
BLD-PL-Pipe Accessories-vs-BLD-ST-Walls,BLD-PL-Pipe Accessories,BLD-ST-Walls,A
BLD-PL-Pipe Insulations-vs-BLD-AR-Casework,BLD-PL-Pipe Insulations,BLD-AR-Casework,C
BLD-PL-Pipe Insulations-vs-BLD-AR-Ceilings,BLD-PL-Pipe Insulations,BLD-AR-Ceilings,C
BLD-PL-Pipe Insulations-vs-BLD-AR-Columns,BLD-PL-Pipe Insulations,BLD-AR-Columns,C
BLD-PL-Pipe Insulations-vs-BLD-AR-Curtain Mullions,BLD-PL-Pipe Insulations,BLD-AR-Curtain Mullions,C
BLD-PL-Pipe Insulations-vs-BLD-AR-Curtain Panels,BLD-PL-Pipe Insulations,BLD-AR-Curtain Panels,C
BLD-PL-Pipe Insulations-vs-BLD-AR-Doors,BLD-PL-Pipe Insulations,BLD-AR-Doors,C
BLD-PL-Pipe Insulations-vs-BLD-AR-Floors,BLD-PL-Pipe Insulations,BLD-AR-Floors,C
BLD-PL-Pipe Insulations-vs-BLD-AR-Furniture,BLD-PL-Pipe Insulations,BLD-AR-Furniture,C
BLD-PL-Pipe Insulations-vs-BLD-AR-Parking,BLD-PL-Pipe Insulations,BLD-AR-Parking,C
BLD-PL-Pipe Insulations-vs-BLD-AR-Railings,BLD-PL-Pipe Insulations,BLD-AR-Railings,C
BLD-PL-Pipe Insulations-vs-BLD-AR-Ramps,BLD-PL-Pipe Insulations,BLD-AR-Ramps,C
BLD-PL-Pipe Insulations-vs-BLD-AR-Roofs,BLD-PL-Pipe Insulations,BLD-AR-Roofs,C
BLD-PL-Pipe Insulations-vs-BLD-AR-Site,BLD-PL-Pipe Insulations,BLD-AR-Site,C
BLD-PL-Pipe Insulations-vs-BLD-AR-Stairs,BLD-PL-Pipe Insulations,BLD-AR-Stairs,C
BLD-PL-Pipe Insulations-vs-BLD-AR-Walls,BLD-PL-Pipe Insulations,BLD-AR-Walls,C
BLD-PL-Pipe Insulations-vs-BLD-AR-Windows,BLD-PL-Pipe Insulations,BLD-AR-Windows,C
BLD-PL-Pipe Insulations-vs-BLD-FF-Mechanical Equipment,BLD-PL-Pipe Insulations,BLD-FF-Mechanical Equipment,C
BLD-PL-Pipe Insulations-vs-BLD-FF-Pipe Accessories,BLD-PL-Pipe Insulations,BLD-FF-Pipe Accessories,C
BLD-PL-Pipe Insulations-vs-BLD-FF-Pipe Insulations,BLD-PL-Pipe Insulations,BLD-FF-Pipe Insulations,C
BLD-PL-Pipe Insulations-vs-BLD-FF-Pipes & Pipe Fittings,BLD-PL-Pipe Insulations,BLD-FF-Pipes & Pipe Fittings,C
BLD-PL-Pipe Insulations-vs-BLD-FF-Plumbing Fixtures,BLD-PL-Pipe Insulations,BLD-FF-Plumbing Fixtures,C
BLD-PL-Pipe Insulations-vs-BLD-FF-Sprinklers,BLD-PL-Pipe Insulations,BLD-FF-Sprinklers,C
BLD-PL-Pipe Insulations-vs-BLD-ME-Air Terminals,BLD-PL-Pipe Insulations,BLD-ME-Air Terminals,C
BLD-PL-Pipe Insulations-vs-BLD-ME-Duct Accessory,BLD-PL-Pipe Insulations,BLD-ME-Duct Accessory,C
BLD-PL-Pipe Insulations-vs-BLD-ME-Ducts&Duct Fittings,BLD-PL-Pipe Insulations,BLD-ME-Ducts&Duct Fittings,C
BLD-PL-Pipe Insulations-vs-BLD-ME-Flex Ducts,BLD-PL-Pipe Insulations,BLD-ME-Flex Ducts,C
BLD-PL-Pipe Insulations-vs-BLD-ME-Flex Pipes,BLD-PL-Pipe Insulations,BLD-ME-Flex Pipes,C
BLD-PL-Pipe Insulations-vs-BLD-ME-Mechanical Equipment,BLD-PL-Pipe Insulations,BLD-ME-Mechanical Equipment,C
BLD-PL-Pipe Insulations-vs-BLD-ME-Pipe Accessories,BLD-PL-Pipe Insulations,BLD-ME-Pipe Accessories,C
BLD-PL-Pipe Insulations-vs-BLD-ME-Pipes&Pipe Fittings,BLD-PL-Pipe Insulations,BLD-ME-Pipes&Pipe Fittings,C
BLD-PL-Pipe Insulations-vs-BLD-ME-Plumbing Fixtures,BLD-PL-Pipe Insulations,BLD-ME-Plumbing Fixtures,C
BLD-PL-Pipe Insulations-vs-BLD-PL-Mechanical Equipment,BLD-PL-Pipe Insulations,BLD-PL-Mechanical Equipment,C
BLD-PL-Pipe Insulations-vs-BLD-PL-Pipe Accessories,BLD-PL-Pipe Insulations,BLD-PL-Pipe Accessories,C
BLD-PL-Pipe Insulations-vs-BLD-PL-Pipes & Pipe Fittings,BLD-PL-Pipe Insulations,BLD-PL-Pipes & Pipe Fittings,C
BLD-PL-Pipe Insulations-vs-BLD-ST-Columns,BLD-PL-Pipe Insulations,BLD-ST-Columns,C
BLD-PL-Pipe Insulations-vs-BLD-ST-Floors,BLD-PL-Pipe Insulations,BLD-ST-Floors,C
BLD-PL-Pipe Insulations-vs-BLD-ST-Foundation,BLD-PL-Pipe Insulations,BLD-ST-Foundation,C
BLD-PL-Pipe Insulations-vs-BLD-ST-Framing,BLD-PL-Pipe Insulations,BLD-ST-Framing,C
BLD-PL-Pipe Insulations-vs-BLD-ST-Stair,BLD-PL-Pipe Insulations,BLD-ST-Stair,C
BLD-PL-Pipe Insulations-vs-BLD-ST-Walls,BLD-PL-Pipe Insulations,BLD-ST-Walls,C
BLD-PL-Pipes & Pipe Fittings-vs-BLD-AR-Casework,BLD-PL-Pipes & Pipe Fittings,BLD-AR-Casework,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-AR-Ceilings,BLD-PL-Pipes & Pipe Fittings,BLD-AR-Ceilings,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-AR-Columns,BLD-PL-Pipes & Pipe Fittings,BLD-AR-Columns,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-AR-Curtain Mullions,BLD-PL-Pipes & Pipe Fittings,BLD-AR-Curtain Mullions,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-AR-Curtain Panels,BLD-PL-Pipes & Pipe Fittings,BLD-AR-Curtain Panels,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-AR-Doors,BLD-PL-Pipes & Pipe Fittings,BLD-AR-Doors,A
BLD-PL-Pipes & Pipe Fittings-vs-BLD-AR-Floors,BLD-PL-Pipes & Pipe Fittings,BLD-AR-Floors,A
BLD-PL-Pipes & Pipe Fittings-vs-BLD-AR-Furniture,BLD-PL-Pipes & Pipe Fittings,BLD-AR-Furniture,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-AR-Parking,BLD-PL-Pipes & Pipe Fittings,BLD-AR-Parking,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-AR-Railings,BLD-PL-Pipes & Pipe Fittings,BLD-AR-Railings,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-AR-Ramps,BLD-PL-Pipes & Pipe Fittings,BLD-AR-Ramps,A
BLD-PL-Pipes & Pipe Fittings-vs-BLD-AR-Roofs,BLD-PL-Pipes & Pipe Fittings,BLD-AR-Roofs,A
BLD-PL-Pipes & Pipe Fittings-vs-BLD-AR-Site,BLD-PL-Pipes & Pipe Fittings,BLD-AR-Site,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-AR-Stairs,BLD-PL-Pipes & Pipe Fittings,BLD-AR-Stairs,A
BLD-PL-Pipes & Pipe Fittings-vs-BLD-AR-Walls,BLD-PL-Pipes & Pipe Fittings,BLD-AR-Walls,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-AR-Windows,BLD-PL-Pipes & Pipe Fittings,BLD-AR-Windows,A
BLD-PL-Pipes & Pipe Fittings-vs-BLD-FF-Mechanical Equipment,BLD-PL-Pipes & Pipe Fittings,BLD-FF-Mechanical Equipment,A
BLD-PL-Pipes & Pipe Fittings-vs-BLD-FF-Pipe Accessories,BLD-PL-Pipes & Pipe Fittings,BLD-FF-Pipe Accessories,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-FF-Pipe Insulations,BLD-PL-Pipes & Pipe Fittings,BLD-FF-Pipe Insulations,C
BLD-PL-Pipes & Pipe Fittings-vs-BLD-FF-Pipes & Pipe Fittings,BLD-PL-Pipes & Pipe Fittings,BLD-FF-Pipes & Pipe Fittings,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-FF-Plumbing Fixtures,BLD-PL-Pipes & Pipe Fittings,BLD-FF-Plumbing Fixtures,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-FF-Sprinklers,BLD-PL-Pipes & Pipe Fittings,BLD-FF-Sprinklers,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-ME-Air Terminals,BLD-PL-Pipes & Pipe Fittings,BLD-ME-Air Terminals,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-ME-Duct Accessory,BLD-PL-Pipes & Pipe Fittings,BLD-ME-Duct Accessory,A
BLD-PL-Pipes & Pipe Fittings-vs-BLD-ME-Ducts&Duct Fittings,BLD-PL-Pipes & Pipe Fittings,BLD-ME-Ducts&Duct Fittings,A
BLD-PL-Pipes & Pipe Fittings-vs-BLD-ME-Flex Ducts,BLD-PL-Pipes & Pipe Fittings,BLD-ME-Flex Ducts,C
BLD-PL-Pipes & Pipe Fittings-vs-BLD-ME-Flex Pipes,BLD-PL-Pipes & Pipe Fittings,BLD-ME-Flex Pipes,C
BLD-PL-Pipes & Pipe Fittings-vs-BLD-ME-Mechanical Equipment,BLD-PL-Pipes & Pipe Fittings,BLD-ME-Mechanical Equipment,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-ME-Pipe Accessories,BLD-PL-Pipes & Pipe Fittings,BLD-ME-Pipe Accessories,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-ME-Pipes&Pipe Fittings,BLD-PL-Pipes & Pipe Fittings,BLD-ME-Pipes&Pipe Fittings,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-ME-Plumbing Fixtures,BLD-PL-Pipes & Pipe Fittings,BLD-ME-Plumbing Fixtures,B
BLD-PL-Pipes & Pipe Fittings-vs-BLD-PL-Mechanical Equipment,BLD-PL-Pipes & Pipe Fittings,BLD-PL-Mechanical Equipment,A
BLD-PL-Pipes & Pipe Fittings-vs-BLD-ST-Columns,BLD-PL-Pipes & Pipe Fittings,BLD-ST-Columns,A
BLD-PL-Pipes & Pipe Fittings-vs-BLD-ST-Floors,BLD-PL-Pipes & Pipe Fittings,BLD-ST-Floors,A
BLD-PL-Pipes & Pipe Fittings-vs-BLD-ST-Foundation,BLD-PL-Pipes & Pipe Fittings,BLD-ST-Foundation,A
BLD-PL-Pipes & Pipe Fittings-vs-BLD-ST-Framing,BLD-PL-Pipes & Pipe Fittings,BLD-ST-Framing,A
BLD-PL-Pipes & Pipe Fittings-vs-BLD-ST-Stair,BLD-PL-Pipes & Pipe Fittings,BLD-ST-Stair,A
BLD-PL-Pipes & Pipe Fittings-vs-BLD-ST-Walls,BLD-PL-Pipes & Pipe Fittings,BLD-ST-Walls,A
BLD-PL-Plumbing Fixtures-vs-BLD-AR-Casework,BLD-PL-Plumbing Fixtures,BLD-AR-Casework,B
BLD-PL-Plumbing Fixtures-vs-BLD-AR-Ceilings,BLD-PL-Plumbing Fixtures,BLD-AR-Ceilings,B
BLD-PL-Plumbing Fixtures-vs-BLD-AR-Columns,BLD-PL-Plumbing Fixtures,BLD-AR-Columns,B
BLD-PL-Plumbing Fixtures-vs-BLD-AR-Curtain Mullions,BLD-PL-Plumbing Fixtures,BLD-AR-Curtain Mullions,B
BLD-PL-Plumbing Fixtures-vs-BLD-AR-Curtain Panels,BLD-PL-Plumbing Fixtures,BLD-AR-Curtain Panels,B
BLD-PL-Plumbing Fixtures-vs-BLD-AR-Doors,BLD-PL-Plumbing Fixtures,BLD-AR-Doors,B
BLD-PL-Plumbing Fixtures-vs-BLD-AR-Floors,BLD-PL-Plumbing Fixtures,BLD-AR-Floors,B
BLD-PL-Plumbing Fixtures-vs-BLD-AR-Furniture,BLD-PL-Plumbing Fixtures,BLD-AR-Furniture,B
BLD-PL-Plumbing Fixtures-vs-BLD-AR-Parking,BLD-PL-Plumbing Fixtures,BLD-AR-Parking,B
BLD-PL-Plumbing Fixtures-vs-BLD-AR-Railings,BLD-PL-Plumbing Fixtures,BLD-AR-Railings,B
BLD-PL-Plumbing Fixtures-vs-BLD-AR-Ramps,BLD-PL-Plumbing Fixtures,BLD-AR-Ramps,B
BLD-PL-Plumbing Fixtures-vs-BLD-AR-Roofs,BLD-PL-Plumbing Fixtures,BLD-AR-Roofs,B
BLD-PL-Plumbing Fixtures-vs-BLD-AR-Site,BLD-PL-Plumbing Fixtures,BLD-AR-Site,B
BLD-PL-Plumbing Fixtures-vs-BLD-AR-Stairs,BLD-PL-Plumbing Fixtures,BLD-AR-Stairs,B
BLD-PL-Plumbing Fixtures-vs-BLD-AR-Walls,BLD-PL-Plumbing Fixtures,BLD-AR-Walls,B
BLD-PL-Plumbing Fixtures-vs-BLD-AR-Windows,BLD-PL-Plumbing Fixtures,BLD-AR-Windows,B
BLD-PL-Plumbing Fixtures-vs-BLD-FF-Mechanical Equipment,BLD-PL-Plumbing Fixtures,BLD-FF-Mechanical Equipment,C
BLD-PL-Plumbing Fixtures-vs-BLD-FF-Pipe Accessories,BLD-PL-Plumbing Fixtures,BLD-FF-Pipe Accessories,C
BLD-PL-Plumbing Fixtures-vs-BLD-FF-Pipe Insulations,BLD-PL-Plumbing Fixtures,BLD-FF-Pipe Insulations,C
BLD-PL-Plumbing Fixtures-vs-BLD-FF-Pipes & Pipe Fittings,BLD-PL-Plumbing Fixtures,BLD-FF-Pipes & Pipe Fittings,C
BLD-PL-Plumbing Fixtures-vs-BLD-FF-Plumbing Fixtures,BLD-PL-Plumbing Fixtures,BLD-FF-Plumbing Fixtures,C
BLD-PL-Plumbing Fixtures-vs-BLD-FF-Sprinklers,BLD-PL-Plumbing Fixtures,BLD-FF-Sprinklers,C
BLD-PL-Plumbing Fixtures-vs-BLD-ME-Air Terminals,BLD-PL-Plumbing Fixtures,BLD-ME-Air Terminals,C
BLD-PL-Plumbing Fixtures-vs-BLD-ME-Duct Accessory,BLD-PL-Plumbing Fixtures,BLD-ME-Duct Accessory,C
BLD-PL-Plumbing Fixtures-vs-BLD-ME-Ducts&Duct Fittings,BLD-PL-Plumbing Fixtures,BLD-ME-Ducts&Duct Fittings,C
BLD-PL-Plumbing Fixtures-vs-BLD-ME-Flex Ducts,BLD-PL-Plumbing Fixtures,BLD-ME-Flex Ducts,C
BLD-PL-Plumbing Fixtures-vs-BLD-ME-Flex Pipes,BLD-PL-Plumbing Fixtures,BLD-ME-Flex Pipes,C
BLD-PL-Plumbing Fixtures-vs-BLD-ME-Mechanical Equipment,BLD-PL-Plumbing Fixtures,BLD-ME-Mechanical Equipment,C
BLD-PL-Plumbing Fixtures-vs-BLD-ME-Pipe Accessories,BLD-PL-Plumbing Fixtures,BLD-ME-Pipe Accessories,C
BLD-PL-Plumbing Fixtures-vs-BLD-ME-Pipes&Pipe Fittings,BLD-PL-Plumbing Fixtures,BLD-ME-Pipes&Pipe Fittings,C
BLD-PL-Plumbing Fixtures-vs-BLD-ME-Plumbing Fixtures,BLD-PL-Plumbing Fixtures,BLD-ME-Plumbing Fixtures,C
BLD-PL-Plumbing Fixtures-vs-BLD-PL-Mechanical Equipment,BLD-PL-Plumbing Fixtures,BLD-PL-Mechanical Equipment,C
BLD-PL-Plumbing Fixtures-vs-BLD-PL-Pipe Accessories,BLD-PL-Plumbing Fixtures,BLD-PL-Pipe Accessories,C
BLD-PL-Plumbing Fixtures-vs-BLD-PL-Pipe Insulations,BLD-PL-Plumbing Fixtures,BLD-PL-Pipe Insulations,C
BLD-PL-Plumbing Fixtures-vs-BLD-PL-Pipes & Pipe Fittings,BLD-PL-Plumbing Fixtures,BLD-PL-Pipes & Pipe Fittings,C
BLD-PL-Plumbing Fixtures-vs-BLD-ST-Columns,BLD-PL-Plumbing Fixtures,BLD-ST-Columns,A
BLD-PL-Plumbing Fixtures-vs-BLD-ST-Floors,BLD-PL-Plumbing Fixtures,BLD-ST-Floors,A
BLD-PL-Plumbing Fixtures-vs-BLD-ST-Foundation,BLD-PL-Plumbing Fixtures,BLD-ST-Foundation,A
BLD-PL-Plumbing Fixtures-vs-BLD-ST-Framing,BLD-PL-Plumbing Fixtures,BLD-ST-Framing,A
BLD-PL-Plumbing Fixtures-vs-BLD-ST-Stair,BLD-PL-Plumbing Fixtures,BLD-ST-Stair,A
BLD-PL-Plumbing Fixtures-vs-BLD-ST-Walls,BLD-PL-Plumbing Fixtures,BLD-ST-Walls,A
BLD-ST-Columns-vs-BLD-AR-Casework,BLD-ST-Columns,BLD-AR-Casework,A
BLD-ST-Columns-vs-BLD-AR-Ceilings,BLD-ST-Columns,BLD-AR-Ceilings,A
BLD-ST-Columns-vs-BLD-AR-Columns,BLD-ST-Columns,BLD-AR-Columns,A
BLD-ST-Columns-vs-BLD-AR-Curtain Mullions,BLD-ST-Columns,BLD-AR-Curtain Mullions,A
BLD-ST-Columns-vs-BLD-AR-Curtain Panels,BLD-ST-Columns,BLD-AR-Curtain Panels,A
BLD-ST-Columns-vs-BLD-AR-Doors,BLD-ST-Columns,BLD-AR-Doors,A
BLD-ST-Columns-vs-BLD-AR-Floors,BLD-ST-Columns,BLD-AR-Floors,A
BLD-ST-Columns-vs-BLD-AR-Furniture,BLD-ST-Columns,BLD-AR-Furniture,A
BLD-ST-Columns-vs-BLD-AR-Parking,BLD-ST-Columns,BLD-AR-Parking,A
BLD-ST-Columns-vs-BLD-AR-Railings,BLD-ST-Columns,BLD-AR-Railings,A
BLD-ST-Columns-vs-BLD-AR-Ramps,BLD-ST-Columns,BLD-AR-Ramps,A
BLD-ST-Columns-vs-BLD-AR-Roofs,BLD-ST-Columns,BLD-AR-Roofs,A
BLD-ST-Columns-vs-BLD-AR-Site,BLD-ST-Columns,BLD-AR-Site,A
BLD-ST-Columns-vs-BLD-AR-Stairs,BLD-ST-Columns,BLD-AR-Stairs,A
BLD-ST-Columns-vs-BLD-AR-Walls,BLD-ST-Columns,BLD-AR-Walls,A
BLD-ST-Columns-vs-BLD-AR-Windows,BLD-ST-Columns,BLD-AR-Windows,A
BLD-ST-Columns-vs-BLD-ST-Foundation,BLD-ST-Columns,BLD-ST-Foundation,A
BLD-ST-Floors-vs-BLD-AR-Casework,BLD-ST-Floors,BLD-AR-Casework,A
BLD-ST-Floors-vs-BLD-AR-Ceilings,BLD-ST-Floors,BLD-AR-Ceilings,A
BLD-ST-Floors-vs-BLD-AR-Columns,BLD-ST-Floors,BLD-AR-Columns,A
BLD-ST-Floors-vs-BLD-AR-Curtain Mullions,BLD-ST-Floors,BLD-AR-Curtain Mullions,A
BLD-ST-Floors-vs-BLD-AR-Curtain Panels,BLD-ST-Floors,BLD-AR-Curtain Panels,A
BLD-ST-Floors-vs-BLD-AR-Doors,BLD-ST-Floors,BLD-AR-Doors,A
BLD-ST-Floors-vs-BLD-AR-Floors,BLD-ST-Floors,BLD-AR-Floors,A
BLD-ST-Floors-vs-BLD-AR-Furniture,BLD-ST-Floors,BLD-AR-Furniture,A
BLD-ST-Floors-vs-BLD-AR-Parking,BLD-ST-Floors,BLD-AR-Parking,A
BLD-ST-Floors-vs-BLD-AR-Railings,BLD-ST-Floors,BLD-AR-Railings,A
BLD-ST-Floors-vs-BLD-AR-Ramps,BLD-ST-Floors,BLD-AR-Ramps,A
BLD-ST-Floors-vs-BLD-AR-Roofs,BLD-ST-Floors,BLD-AR-Roofs,A
BLD-ST-Floors-vs-BLD-AR-Site,BLD-ST-Floors,BLD-AR-Site,A
BLD-ST-Floors-vs-BLD-AR-Stairs,BLD-ST-Floors,BLD-AR-Stairs,A
BLD-ST-Floors-vs-BLD-AR-Walls,BLD-ST-Floors,BLD-AR-Walls,A
BLD-ST-Floors-vs-BLD-AR-Windows,BLD-ST-Floors,BLD-AR-Windows,A
BLD-ST-Floors-vs-BLD-ST-Columns,BLD-ST-Floors,BLD-ST-Columns,A
BLD-ST-Floors-vs-BLD-ST-Foundation,BLD-ST-Floors,BLD-ST-Foundation,A
BLD-ST-Floors-vs-BLD-ST-Framing,BLD-ST-Floors,BLD-ST-Framing,A
BLD-ST-Floors-vs-BLD-ST-Walls,BLD-ST-Floors,BLD-ST-Walls,A
